"rt","ions"
300.4132192266296,9.557953148533475E8
301.2722554407939,7.06198980907198E8
302.11343842024,5.575380255389287E8
303.47019319216747,5.46220267011529E8
304.97677439653154,6.814299850789672E8
305.54466276305993,1.8600119959019405E8
306.24641160179146,6.359867793085439E8
307.4513580385468,1.7100430918955755E8
308.3226809249312,9.253106132870637E8
309.8279549337134,7.346178226729301E8
310.81159419147616,6.467231242832278E8
312.06900163257336,2.821120899713725E8
312.4060663514193,2.479372015772431E8
313.2867353962909,8.811979461077385E8
314.3042027655225,1.4434325878944147E8
315.56190855886797,4.951440795554978E8
316.3387535708276,4.415718546637494E8
317.62405906298204,5.283103754394863E8
319.2428146350748,7.434364976559458E8
320.1172616660157,4.9178938617292076E8
320.5090814704405,6.765824829646794E8
321.90524761261196,4.855319538696057E8
323.113437700916,8.12153332947189E8
324.4488826336039,9.057055446097022E8
324.96838810764336,1.1153246025008483E8
326.149344027256,9.14686227605422E8
327.34782104315565,9.04765319388168E8
327.6919395724183,1.6342748093493134E8
328.6818127844666,8.624153335748087E8
329.8483625199886,2.788912876725264E8
331.0586625222496,5.431220746815639E8
331.8992782219435,3.7709376630288696E8
333.49107309609315,8.159403683862337E8
333.82449005469675,1.1288375067284387E8
335.5043694926322,4.846890062053087E8
336.67453301501774,5.431858221402719E8
336.88687346625164,1.760950152023778E8
338.0853959308365,1.141850508278273E8
339.5060291362961,2.90774674391562E8
340.7271740149935,2.2431518948720688E8
340.93860128381357,2.72099988404296E8
342.5878053434893,7.059105040583268E8
343.28924436113766,5.116436251908878E8
344.3846463752343,2.954149610260509E8
344.97896675863865,5.478474409916549E8
346.0694934586516,6.386882053105047E8
347.4734917788538,6.169383320227878E8
348.34675806552843,7.029753909129523E8
349.8912429313596,7.485919308384016E8
350.3598561599849,2.084145693784734E8
351.18165790837435,6.732915193158603E8
352.21747256740446,6.643587763539307E8
353.0967621712182,6.385651750583835E8
354.8292136567806,7.252145567335513E8
355.4924097396352,8.891040895437552E7
356.59926255860074,8.175621059402229E8
357.59032497824535,3.2083966668743354E8
358.88700325093,7.300865122645918E8
359.7080562134593,1.1219924877320436E8
360.7851808639895,9.151292663384672E8
361.6211780273947,9.437295463146263E8
362.6890175942129,1.93365139154571E8
364.16055644687685,3.3630063187131774E8
364.33380492417797,8.997415818355205E8
365.8672168015356,5.378933143999741E8
366.4638444431228,4.81605879775041E8
